userId	geneSymbol	geneName	entrezgene	gLink
FBXO8	FBXO8	F-box protein 8	26269	https://www.ncbi.nlm.nih.gov/gene/?term=26269
LRRC3B	LRRC3B	leucine rich repeat containing 3B	116135	https://www.ncbi.nlm.nih.gov/gene/?term=116135
TCEAL4	TCEAL4	transcription elongation factor A like 4	79921	https://www.ncbi.nlm.nih.gov/gene/?term=79921
DUSP2	DUSP2	dual specificity phosphatase 2	1844	https://www.ncbi.nlm.nih.gov/gene/?term=1844
DEGS2	DEGS2	delta 4-desaturase, sphingolipid 2	123099	https://www.ncbi.nlm.nih.gov/gene/?term=123099
FANCA	FANCA	FA complementation group A	2175	https://www.ncbi.nlm.nih.gov/gene/?term=2175
GSTZ1	GSTZ1	glutathione S-transferase zeta 1	2954	https://www.ncbi.nlm.nih.gov/gene/?term=2954
NONOP2	NONOP2	non-POU domain containing, octamer-binding pseudogene 2	100271700	https://www.ncbi.nlm.nih.gov/gene/?term=100271700
FBXO6	FBXO6	F-box protein 6	26270	https://www.ncbi.nlm.nih.gov/gene/?term=26270
NPAT	NPAT	nuclear protein, coactivator of histone transcription	4863	https://www.ncbi.nlm.nih.gov/gene/?term=4863
COL4A6	COL4A6	collagen type IV alpha 6 chain	1288	https://www.ncbi.nlm.nih.gov/gene/?term=1288
UST	UST	uronyl 2-sulfotransferase	10090	https://www.ncbi.nlm.nih.gov/gene/?term=10090
AFF1	AFF1	AF4/FMR2 family member 1	4299	https://www.ncbi.nlm.nih.gov/gene/?term=4299
TSPAN6	TSPAN6	tetraspanin 6	7105	https://www.ncbi.nlm.nih.gov/gene/?term=7105
PCK1	PCK1	phosphoenolpyruvate carboxykinase 1	5105	https://www.ncbi.nlm.nih.gov/gene/?term=5105
KIF7	KIF7	kinesin family member 7	374654	https://www.ncbi.nlm.nih.gov/gene/?term=374654
LCN15	LCN15	lipocalin 15	389812	https://www.ncbi.nlm.nih.gov/gene/?term=389812
ZNF671	ZNF671	zinc finger protein 671	79891	https://www.ncbi.nlm.nih.gov/gene/?term=79891
C1orf61	C1orf61	chromosome 1 open reading frame 61	10485	https://www.ncbi.nlm.nih.gov/gene/?term=10485
CBFA2T3	CBFA2T3	CBFA2/RUNX1 translocation partner 3	863	https://www.ncbi.nlm.nih.gov/gene/?term=863
GJA5	GJA5	gap junction protein alpha 5	2702	https://www.ncbi.nlm.nih.gov/gene/?term=2702
GPS1	GPS1	G protein pathway suppressor 1	2873	https://www.ncbi.nlm.nih.gov/gene/?term=2873
CNOT9	CNOT9	CCR4-NOT transcription complex subunit 9	9125	https://www.ncbi.nlm.nih.gov/gene/?term=9125
IFT27	IFT27	intraflagellar transport 27	11020	https://www.ncbi.nlm.nih.gov/gene/?term=11020
CASZ1	CASZ1	castor zinc finger 1	54897	https://www.ncbi.nlm.nih.gov/gene/?term=54897
ELK1	ELK1	ELK1, ETS transcription factor	2002	https://www.ncbi.nlm.nih.gov/gene/?term=2002
LUM	LUM	lumican	4060	https://www.ncbi.nlm.nih.gov/gene/?term=4060
FBXO17	FBXO17	F-box protein 17	115290	https://www.ncbi.nlm.nih.gov/gene/?term=115290
SYNC	SYNC	syncoilin, intermediate filament protein	81493	https://www.ncbi.nlm.nih.gov/gene/?term=81493
TM7SF2	TM7SF2	transmembrane 7 superfamily member 2	7108	https://www.ncbi.nlm.nih.gov/gene/?term=7108
KCNJ16	KCNJ16	potassium voltage-gated channel subfamily J member 16	3773	https://www.ncbi.nlm.nih.gov/gene/?term=3773
HCG11	HCG11	HLA complex group 11	493812	https://www.ncbi.nlm.nih.gov/gene/?term=493812
BRD9	BRD9	bromodomain containing 9	65980	https://www.ncbi.nlm.nih.gov/gene/?term=65980
TM4SF1	TM4SF1	transmembrane 4 L six family member 1	4071	https://www.ncbi.nlm.nih.gov/gene/?term=4071
CDHR5	CDHR5	cadherin related family member 5	53841	https://www.ncbi.nlm.nih.gov/gene/?term=53841
B3GALT5-AS1	B3GALT5-AS1	B3GALT5 antisense RNA 1	114041	https://www.ncbi.nlm.nih.gov/gene/?term=114041
ZNF542P	ZNF542P	zinc finger protein 542, pseudogene	147947	https://www.ncbi.nlm.nih.gov/gene/?term=147947
PCED1B	PCED1B	PC-esterase domain containing 1B	91523	https://www.ncbi.nlm.nih.gov/gene/?term=91523
ZNF772	ZNF772	zinc finger protein 772	400720	https://www.ncbi.nlm.nih.gov/gene/?term=400720
MKLN1	MKLN1	muskelin 1	4289	https://www.ncbi.nlm.nih.gov/gene/?term=4289
ECM2	ECM2	extracellular matrix protein 2	1842	https://www.ncbi.nlm.nih.gov/gene/?term=1842
HDDC3	HDDC3	HD domain containing 3	374659	https://www.ncbi.nlm.nih.gov/gene/?term=374659
LIMK2	LIMK2	LIM domain kinase 2	3985	https://www.ncbi.nlm.nih.gov/gene/?term=3985
RASSF7	RASSF7	Ras association domain family member 7	8045	https://www.ncbi.nlm.nih.gov/gene/?term=8045
VWA2	VWA2	von Willebrand factor A domain containing 2	340706	https://www.ncbi.nlm.nih.gov/gene/?term=340706
FLVCR1	FLVCR1	feline leukemia virus subgroup C cellular receptor 1	28982	https://www.ncbi.nlm.nih.gov/gene/?term=28982
C18orf32	C18orf32	chromosome 18 open reading frame 32	497661	https://www.ncbi.nlm.nih.gov/gene/?term=497661
DYRK3	DYRK3	dual specificity tyrosine phosphorylation regulated kinase 3	8444	https://www.ncbi.nlm.nih.gov/gene/?term=8444
EZR	EZR	ezrin	7430	https://www.ncbi.nlm.nih.gov/gene/?term=7430
ZNF398	ZNF398	zinc finger protein 398	57541	https://www.ncbi.nlm.nih.gov/gene/?term=57541
CAVIN2	CAVIN2	caveolae associated protein 2	8436	https://www.ncbi.nlm.nih.gov/gene/?term=8436
FAS	FAS	Fas cell surface death receptor	355	https://www.ncbi.nlm.nih.gov/gene/?term=355
OR7E38P	OR7E38P	olfactory receptor family 7 subfamily E member 38 pseudogene	389537	https://www.ncbi.nlm.nih.gov/gene/?term=389537
STRN	STRN	striatin	6801	https://www.ncbi.nlm.nih.gov/gene/?term=6801
COX7A2	COX7A2	cytochrome c oxidase subunit 7A2	1347	https://www.ncbi.nlm.nih.gov/gene/?term=1347
MMRN1	MMRN1	multimerin 1	22915	https://www.ncbi.nlm.nih.gov/gene/?term=22915
R3HDM4	R3HDM4	R3H domain containing 4	91300	https://www.ncbi.nlm.nih.gov/gene/?term=91300
GPR161	GPR161	G protein-coupled receptor 161	23432	https://www.ncbi.nlm.nih.gov/gene/?term=23432
UVRAG	UVRAG	UV radiation resistance associated	7405	https://www.ncbi.nlm.nih.gov/gene/?term=7405
JKAMP	JKAMP	JNK1/MAPK8 associated membrane protein	51528	https://www.ncbi.nlm.nih.gov/gene/?term=51528
MPZL2	MPZL2	myelin protein zero like 2	10205	https://www.ncbi.nlm.nih.gov/gene/?term=10205
EXOSC5	EXOSC5	exosome component 5	56915	https://www.ncbi.nlm.nih.gov/gene/?term=56915
LTC4S	LTC4S	leukotriene C4 synthase	4056	https://www.ncbi.nlm.nih.gov/gene/?term=4056
ARSG	ARSG	arylsulfatase G	22901	https://www.ncbi.nlm.nih.gov/gene/?term=22901
SPDEF	SPDEF	SAM pointed domain containing ETS transcription factor	25803	https://www.ncbi.nlm.nih.gov/gene/?term=25803
SLC25A30	SLC25A30	solute carrier family 25 member 30	253512	https://www.ncbi.nlm.nih.gov/gene/?term=253512
SCX	SCX	scleraxis bHLH transcription factor	642658	https://www.ncbi.nlm.nih.gov/gene/?term=642658
MME	MME	membrane metalloendopeptidase	4311	https://www.ncbi.nlm.nih.gov/gene/?term=4311
ZNF135	ZNF135	zinc finger protein 135	7694	https://www.ncbi.nlm.nih.gov/gene/?term=7694
TNNT2	TNNT2	troponin T2, cardiac type	7139	https://www.ncbi.nlm.nih.gov/gene/?term=7139
LINC02449	LINC02449	long intergenic non-protein coding RNA 2449	101927905	https://www.ncbi.nlm.nih.gov/gene/?term=101927905
LRP4	LRP4	LDL receptor related protein 4	4038	https://www.ncbi.nlm.nih.gov/gene/?term=4038
GPR6	GPR6	G protein-coupled receptor 6	2830	https://www.ncbi.nlm.nih.gov/gene/?term=2830
SMG1	SMG1	SMG1, nonsense mediated mRNA decay associated PI3K related kinase	23049	https://www.ncbi.nlm.nih.gov/gene/?term=23049
HCFC1R1	HCFC1R1	host cell factor C1 regulator 1	54985	https://www.ncbi.nlm.nih.gov/gene/?term=54985
HERC2P3	HERC2P3	hect domain and RLD 2 pseudogene 3	283755	https://www.ncbi.nlm.nih.gov/gene/?term=283755
WBP1L	WBP1L	WW domain binding protein 1 like	54838	https://www.ncbi.nlm.nih.gov/gene/?term=54838
TRAPPC6A	TRAPPC6A	trafficking protein particle complex 6A	79090	https://www.ncbi.nlm.nih.gov/gene/?term=79090
CDK11B	CDK11B	cyclin dependent kinase 11B	984	https://www.ncbi.nlm.nih.gov/gene/?term=984
MDFIC	MDFIC	MyoD family inhibitor domain containing	29969	https://www.ncbi.nlm.nih.gov/gene/?term=29969
IPO11	IPO11	importin 11	51194	https://www.ncbi.nlm.nih.gov/gene/?term=51194
C20orf27	C20orf27	chromosome 20 open reading frame 27	54976	https://www.ncbi.nlm.nih.gov/gene/?term=54976
ARFGEF1	ARFGEF1	ADP ribosylation factor guanine nucleotide exchange factor 1	10565	https://www.ncbi.nlm.nih.gov/gene/?term=10565
OGFOD3	OGFOD3	2-oxoglutarate and iron dependent oxygenase domain containing 3	79701	https://www.ncbi.nlm.nih.gov/gene/?term=79701
ARFRP1	ARFRP1	ADP ribosylation factor related protein 1	10139	https://www.ncbi.nlm.nih.gov/gene/?term=10139
GPATCH3	GPATCH3	G-patch domain containing 3	63906	https://www.ncbi.nlm.nih.gov/gene/?term=63906
KRT17	KRT17	keratin 17	3872	https://www.ncbi.nlm.nih.gov/gene/?term=3872
KCNAB3	KCNAB3	potassium voltage-gated channel subfamily A regulatory beta subunit 3	9196	https://www.ncbi.nlm.nih.gov/gene/?term=9196
GSPT1	GSPT1	G1 to S phase transition 1	2935	https://www.ncbi.nlm.nih.gov/gene/?term=2935
INCA1	INCA1	inhibitor of CDK, cyclin A1 interacting protein 1	388324	https://www.ncbi.nlm.nih.gov/gene/?term=388324
PCDHGA11	PCDHGA11	protocadherin gamma subfamily A, 11	56105	https://www.ncbi.nlm.nih.gov/gene/?term=56105
MSX1	MSX1	msh homeobox 1	4487	https://www.ncbi.nlm.nih.gov/gene/?term=4487
MRPL40	MRPL40	mitochondrial ribosomal protein L40	64976	https://www.ncbi.nlm.nih.gov/gene/?term=64976
AGPAT4-IT1	AGPAT4-IT1	AGPAT4 intronic transcript 1	79992	https://www.ncbi.nlm.nih.gov/gene/?term=79992
CLIC4	CLIC4	chloride intracellular channel 4	25932	https://www.ncbi.nlm.nih.gov/gene/?term=25932
BOP1	BOP1	BOP1 ribosomal biogenesis factor	23246	https://www.ncbi.nlm.nih.gov/gene/?term=23246
REEP6	REEP6	receptor accessory protein 6	92840	https://www.ncbi.nlm.nih.gov/gene/?term=92840
SSU72	SSU72	SSU72 homolog, RNA polymerase II CTD phosphatase	29101	https://www.ncbi.nlm.nih.gov/gene/?term=29101
SLC2A10	SLC2A10	solute carrier family 2 member 10	81031	https://www.ncbi.nlm.nih.gov/gene/?term=81031
SMIM27	SMIM27	small integral membrane protein 27	100129250	https://www.ncbi.nlm.nih.gov/gene/?term=100129250
FOSB	FOSB	FosB proto-oncogene, AP-1 transcription factor subunit	2354	https://www.ncbi.nlm.nih.gov/gene/?term=2354
KRBOX1	KRBOX1	KRAB box domain containing 1	100506243	https://www.ncbi.nlm.nih.gov/gene/?term=100506243
PGR	PGR	progesterone receptor	5241	https://www.ncbi.nlm.nih.gov/gene/?term=5241
ERG	ERG	ETS transcription factor ERG	2078	https://www.ncbi.nlm.nih.gov/gene/?term=2078
TNPO1	TNPO1	transportin 1	3842	https://www.ncbi.nlm.nih.gov/gene/?term=3842
SLC30A4	SLC30A4	solute carrier family 30 member 4	7782	https://www.ncbi.nlm.nih.gov/gene/?term=7782
YPEL4	YPEL4	yippee like 4	219539	https://www.ncbi.nlm.nih.gov/gene/?term=219539
GBP2	GBP2	guanylate binding protein 2	2634	https://www.ncbi.nlm.nih.gov/gene/?term=2634
TMEM151A	TMEM151A	transmembrane protein 151A	256472	https://www.ncbi.nlm.nih.gov/gene/?term=256472
CYP2E1	CYP2E1	cytochrome P450 family 2 subfamily E member 1	1571	https://www.ncbi.nlm.nih.gov/gene/?term=1571
RHBDD3	RHBDD3	rhomboid domain containing 3	25807	https://www.ncbi.nlm.nih.gov/gene/?term=25807
SPON2	SPON2	spondin 2	10417	https://www.ncbi.nlm.nih.gov/gene/?term=10417
RHBDL1	RHBDL1	rhomboid like 1	9028	https://www.ncbi.nlm.nih.gov/gene/?term=9028
ATP5PF	ATP5PF	ATP synthase peripheral stalk subunit F6	522	https://www.ncbi.nlm.nih.gov/gene/?term=522
SLC26A2	SLC26A2	solute carrier family 26 member 2	1836	https://www.ncbi.nlm.nih.gov/gene/?term=1836
TRAF7	TRAF7	TNF receptor associated factor 7	84231	https://www.ncbi.nlm.nih.gov/gene/?term=84231
COMTD1	COMTD1	catechol-O-methyltransferase domain containing 1	118881	https://www.ncbi.nlm.nih.gov/gene/?term=118881
ZNF423	ZNF423	zinc finger protein 423	23090	https://www.ncbi.nlm.nih.gov/gene/?term=23090
NAMPTP1	NAMPTP1	nicotinamide phosphoribosyltransferase pseudogene 1	646309	https://www.ncbi.nlm.nih.gov/gene/?term=646309
UHRF1	UHRF1	ubiquitin like with PHD and ring finger domains 1	29128	https://www.ncbi.nlm.nih.gov/gene/?term=29128
MKRN3	MKRN3	makorin ring finger protein 3	7681	https://www.ncbi.nlm.nih.gov/gene/?term=7681
PTPRH	PTPRH	protein tyrosine phosphatase, receptor type H	5794	https://www.ncbi.nlm.nih.gov/gene/?term=5794
RAB9A	RAB9A	RAB9A, member RAS oncogene family	9367	https://www.ncbi.nlm.nih.gov/gene/?term=9367
FIBP	FIBP	FGF1 intracellular binding protein	9158	https://www.ncbi.nlm.nih.gov/gene/?term=9158
FUT1	FUT1	fucosyltransferase 1 (H blood group)	2523	https://www.ncbi.nlm.nih.gov/gene/?term=2523
PTPDC1	PTPDC1	protein tyrosine phosphatase domain containing 1	138639	https://www.ncbi.nlm.nih.gov/gene/?term=138639
BIN1	BIN1	bridging integrator 1	274	https://www.ncbi.nlm.nih.gov/gene/?term=274
NOXO1	NOXO1	NADPH oxidase organizer 1	124056	https://www.ncbi.nlm.nih.gov/gene/?term=124056
PPWD1	PPWD1	peptidylprolyl isomerase domain and WD repeat containing 1	23398	https://www.ncbi.nlm.nih.gov/gene/?term=23398
CD27-AS1	CD27-AS1	CD27 antisense RNA 1	678655	https://www.ncbi.nlm.nih.gov/gene/?term=678655
CCDC13-AS1	CCDC13-AS1	CCDC13 antisense RNA 1	100874114	https://www.ncbi.nlm.nih.gov/gene/?term=100874114
COBLL1	COBLL1	cordon-bleu WH2 repeat protein like 1	22837	https://www.ncbi.nlm.nih.gov/gene/?term=22837
LY75-CD302	LY75-CD302	LY75-CD302 readthrough	100526664	https://www.ncbi.nlm.nih.gov/gene/?term=100526664
CSRP1	CSRP1	cysteine and glycine rich protein 1	1465	https://www.ncbi.nlm.nih.gov/gene/?term=1465
COL4A5	COL4A5	collagen type IV alpha 5 chain	1287	https://www.ncbi.nlm.nih.gov/gene/?term=1287
ASCC3	ASCC3	activating signal cointegrator 1 complex subunit 3	10973	https://www.ncbi.nlm.nih.gov/gene/?term=10973
DCAF12	DCAF12	DDB1 and CUL4 associated factor 12	25853	https://www.ncbi.nlm.nih.gov/gene/?term=25853
IQGAP2	IQGAP2	IQ motif containing GTPase activating protein 2	10788	https://www.ncbi.nlm.nih.gov/gene/?term=10788
SOCS3	SOCS3	suppressor of cytokine signaling 3	9021	https://www.ncbi.nlm.nih.gov/gene/?term=9021
SNX18	SNX18	sorting nexin 18	112574	https://www.ncbi.nlm.nih.gov/gene/?term=112574
CPSF6	CPSF6	cleavage and polyadenylation specific factor 6	11052	https://www.ncbi.nlm.nih.gov/gene/?term=11052
AMZ2P1	AMZ2P1	archaelysin family metallopeptidase 2 pseudogene 1	201283	https://www.ncbi.nlm.nih.gov/gene/?term=201283
ARID5B	ARID5B	AT-rich interaction domain 5B	84159	https://www.ncbi.nlm.nih.gov/gene/?term=84159
OMD	OMD	osteomodulin	4958	https://www.ncbi.nlm.nih.gov/gene/?term=4958
ABHD17C	ABHD17C	abhydrolase domain containing 17C	58489	https://www.ncbi.nlm.nih.gov/gene/?term=58489
LNX2	LNX2	ligand of numb-protein X 2	222484	https://www.ncbi.nlm.nih.gov/gene/?term=222484
VPS9D1-AS1	VPS9D1-AS1	VPS9D1 antisense RNA 1	100128881	https://www.ncbi.nlm.nih.gov/gene/?term=100128881
PIP4K2A	PIP4K2A	phosphatidylinositol-5-phosphate 4-kinase type 2 alpha	5305	https://www.ncbi.nlm.nih.gov/gene/?term=5305
VKORC1	VKORC1	vitamin K epoxide reductase complex subunit 1	79001	https://www.ncbi.nlm.nih.gov/gene/?term=79001
MTRNR2L8	MTRNR2L8	MT-RNR2 like 8	100463486	https://www.ncbi.nlm.nih.gov/gene/?term=100463486
ARSJ	ARSJ	arylsulfatase family member J	79642	https://www.ncbi.nlm.nih.gov/gene/?term=79642
FXYD7	FXYD7	FXYD domain containing ion transport regulator 7	53822	https://www.ncbi.nlm.nih.gov/gene/?term=53822
SVIL	SVIL	supervillin	6840	https://www.ncbi.nlm.nih.gov/gene/?term=6840
LGALS1	LGALS1	galectin 1	3956	https://www.ncbi.nlm.nih.gov/gene/?term=3956
PLA2G4A	PLA2G4A	phospholipase A2 group IVA	5321	https://www.ncbi.nlm.nih.gov/gene/?term=5321
KLF7	KLF7	Kruppel like factor 7	8609	https://www.ncbi.nlm.nih.gov/gene/?term=8609
FER1L4	FER1L4	fer-1 like family member 4, pseudogene	80307	https://www.ncbi.nlm.nih.gov/gene/?term=80307
VCAM1	VCAM1	vascular cell adhesion molecule 1	7412	https://www.ncbi.nlm.nih.gov/gene/?term=7412
LINC00882	LINC00882	long intergenic non-protein coding RNA 882	100302640	https://www.ncbi.nlm.nih.gov/gene/?term=100302640
ZNF233	ZNF233	zinc finger protein 233	353355	https://www.ncbi.nlm.nih.gov/gene/?term=353355
ANAPC11	ANAPC11	anaphase promoting complex subunit 11	51529	https://www.ncbi.nlm.nih.gov/gene/?term=51529
FNDC3B	FNDC3B	fibronectin type III domain containing 3B	64778	https://www.ncbi.nlm.nih.gov/gene/?term=64778
ABCB10	ABCB10	ATP binding cassette subfamily B member 10	23456	https://www.ncbi.nlm.nih.gov/gene/?term=23456
FA2H	FA2H	fatty acid 2-hydroxylase	79152	https://www.ncbi.nlm.nih.gov/gene/?term=79152
NHP2	NHP2	NHP2 ribonucleoprotein	55651	https://www.ncbi.nlm.nih.gov/gene/?term=55651
MESP1	MESP1	mesoderm posterior bHLH transcription factor 1	55897	https://www.ncbi.nlm.nih.gov/gene/?term=55897
HBA2	HBA2	hemoglobin subunit alpha 2	3040	https://www.ncbi.nlm.nih.gov/gene/?term=3040
SFXN2	SFXN2	sideroflexin 2	118980	https://www.ncbi.nlm.nih.gov/gene/?term=118980
FMC1	FMC1	formation of mitochondrial complex V assembly factor 1 homolog	154791	https://www.ncbi.nlm.nih.gov/gene/?term=154791
GPX4	GPX4	glutathione peroxidase 4	2879	https://www.ncbi.nlm.nih.gov/gene/?term=2879
TADA2A	TADA2A	transcriptional adaptor 2A	6871	https://www.ncbi.nlm.nih.gov/gene/?term=6871
FAT4	FAT4	FAT atypical cadherin 4	79633	https://www.ncbi.nlm.nih.gov/gene/?term=79633
DSE	DSE	dermatan sulfate epimerase	29940	https://www.ncbi.nlm.nih.gov/gene/?term=29940
EPB41L2	EPB41L2	erythrocyte membrane protein band 4.1 like 2	2037	https://www.ncbi.nlm.nih.gov/gene/?term=2037
CD163	CD163	CD163 molecule	9332	https://www.ncbi.nlm.nih.gov/gene/?term=9332
MRPL21	MRPL21	mitochondrial ribosomal protein L21	219927	https://www.ncbi.nlm.nih.gov/gene/?term=219927
ARHGAP42	ARHGAP42	Rho GTPase activating protein 42	143872	https://www.ncbi.nlm.nih.gov/gene/?term=143872
PLP1	PLP1	proteolipid protein 1	5354	https://www.ncbi.nlm.nih.gov/gene/?term=5354
TREX2	TREX2	three prime repair exonuclease 2	11219	https://www.ncbi.nlm.nih.gov/gene/?term=11219
PCDHGA9	PCDHGA9	protocadherin gamma subfamily A, 9	56107	https://www.ncbi.nlm.nih.gov/gene/?term=56107
ZNF207	ZNF207	zinc finger protein 207	7756	https://www.ncbi.nlm.nih.gov/gene/?term=7756
NPR2	NPR2	natriuretic peptide receptor 2	4882	https://www.ncbi.nlm.nih.gov/gene/?term=4882
VGLL3	VGLL3	vestigial like family member 3	389136	https://www.ncbi.nlm.nih.gov/gene/?term=389136
MYRIP	MYRIP	myosin VIIA and Rab interacting protein	25924	https://www.ncbi.nlm.nih.gov/gene/?term=25924
EGR4	EGR4	early growth response 4	1961	https://www.ncbi.nlm.nih.gov/gene/?term=1961
INAFM1	INAFM1	InaF motif containing 1	255783	https://www.ncbi.nlm.nih.gov/gene/?term=255783
LINC01310	LINC01310	long intergenic non-protein coding RNA 1310	100128946	https://www.ncbi.nlm.nih.gov/gene/?term=100128946
COL4A1	COL4A1	collagen type IV alpha 1 chain	1282	https://www.ncbi.nlm.nih.gov/gene/?term=1282
SELENOH	SELENOH	selenoprotein H	280636	https://www.ncbi.nlm.nih.gov/gene/?term=280636
GCAT	GCAT	glycine C-acetyltransferase	23464	https://www.ncbi.nlm.nih.gov/gene/?term=23464
SCMH1	SCMH1	Scm polycomb group protein homolog 1	22955	https://www.ncbi.nlm.nih.gov/gene/?term=22955
SCHIP1	SCHIP1	schwannomin interacting protein 1	29970	https://www.ncbi.nlm.nih.gov/gene/?term=29970
KCNN3	KCNN3	potassium calcium-activated channel subfamily N member 3	3782	https://www.ncbi.nlm.nih.gov/gene/?term=3782
RLF	RLF	rearranged L-myc fusion	6018	https://www.ncbi.nlm.nih.gov/gene/?term=6018
FNDC3A	FNDC3A	fibronectin type III domain containing 3A	22862	https://www.ncbi.nlm.nih.gov/gene/?term=22862
MSRB2	MSRB2	methionine sulfoxide reductase B2	22921	https://www.ncbi.nlm.nih.gov/gene/?term=22921
COL1A2	COL1A2	collagen type I alpha 2 chain	1278	https://www.ncbi.nlm.nih.gov/gene/?term=1278
TEAD1	TEAD1	TEA domain transcription factor 1	7003	https://www.ncbi.nlm.nih.gov/gene/?term=7003
KIRREL3	KIRREL3	kirre like nephrin family adhesion molecule 3	84623	https://www.ncbi.nlm.nih.gov/gene/?term=84623
ODF3B	ODF3B	outer dense fiber of sperm tails 3B	440836	https://www.ncbi.nlm.nih.gov/gene/?term=440836
ADAMTSL3	ADAMTSL3	ADAMTS like 3	57188	https://www.ncbi.nlm.nih.gov/gene/?term=57188
KCNH2	KCNH2	potassium voltage-gated channel subfamily H member 2	3757	https://www.ncbi.nlm.nih.gov/gene/?term=3757
PTPN13	PTPN13	protein tyrosine phosphatase, non-receptor type 13	5783	https://www.ncbi.nlm.nih.gov/gene/?term=5783
R3HDM2	R3HDM2	R3H domain containing 2	22864	https://www.ncbi.nlm.nih.gov/gene/?term=22864
LINC01354	LINC01354	long intergenic non-protein coding RNA 1354	100506795	https://www.ncbi.nlm.nih.gov/gene/?term=100506795
IGF1R	IGF1R	insulin like growth factor 1 receptor	3480	https://www.ncbi.nlm.nih.gov/gene/?term=3480
DLG5	DLG5	discs large MAGUK scaffold protein 5	9231	https://www.ncbi.nlm.nih.gov/gene/?term=9231
PHF5A	PHF5A	PHD finger protein 5A	84844	https://www.ncbi.nlm.nih.gov/gene/?term=84844
IGFN1	IGFN1	immunoglobulin-like and fibronectin type III domain containing 1	91156	https://www.ncbi.nlm.nih.gov/gene/?term=91156
GFER	GFER	growth factor, augmenter of liver regeneration	2671	https://www.ncbi.nlm.nih.gov/gene/?term=2671
OTUD4	OTUD4	OTU deubiquitinase 4	54726	https://www.ncbi.nlm.nih.gov/gene/?term=54726
CCDC191	CCDC191	coiled-coil domain containing 191	57577	https://www.ncbi.nlm.nih.gov/gene/?term=57577
VSTM4	VSTM4	V-set and transmembrane domain containing 4	196740	https://www.ncbi.nlm.nih.gov/gene/?term=196740
LCN10	LCN10	lipocalin 10	414332	https://www.ncbi.nlm.nih.gov/gene/?term=414332
SNX25	SNX25	sorting nexin 25	83891	https://www.ncbi.nlm.nih.gov/gene/?term=83891
UGT8	UGT8	UDP glycosyltransferase 8	7368	https://www.ncbi.nlm.nih.gov/gene/?term=7368
SRSF2	SRSF2	serine and arginine rich splicing factor 2	6427	https://www.ncbi.nlm.nih.gov/gene/?term=6427
UNC13B	UNC13B	unc-13 homolog B	10497	https://www.ncbi.nlm.nih.gov/gene/?term=10497
C19orf53	C19orf53	chromosome 19 open reading frame 53	28974	https://www.ncbi.nlm.nih.gov/gene/?term=28974
TIMP1	TIMP1	TIMP metallopeptidase inhibitor 1	7076	https://www.ncbi.nlm.nih.gov/gene/?term=7076
FHL5	FHL5	four and a half LIM domains 5	9457	https://www.ncbi.nlm.nih.gov/gene/?term=9457
VPS13B	VPS13B	vacuolar protein sorting 13 homolog B	157680	https://www.ncbi.nlm.nih.gov/gene/?term=157680
DCAF1	DCAF1	DDB1 and CUL4 associated factor 1	9730	https://www.ncbi.nlm.nih.gov/gene/?term=9730
ACP2	ACP2	acid phosphatase 2, lysosomal	53	https://www.ncbi.nlm.nih.gov/gene/?term=53
SNX13	SNX13	sorting nexin 13	23161	https://www.ncbi.nlm.nih.gov/gene/?term=23161
PSG8-AS1	PSG8-AS1	PSG8 antisense RNA 1	100289650	https://www.ncbi.nlm.nih.gov/gene/?term=100289650
PSD4	PSD4	pleckstrin and Sec7 domain containing 4	23550	https://www.ncbi.nlm.nih.gov/gene/?term=23550
ARFGAP2	ARFGAP2	ADP ribosylation factor GTPase activating protein 2	84364	https://www.ncbi.nlm.nih.gov/gene/?term=84364
MAPK4	MAPK4	mitogen-activated protein kinase 4	5596	https://www.ncbi.nlm.nih.gov/gene/?term=5596
PCDHB4	PCDHB4	protocadherin beta 4	56131	https://www.ncbi.nlm.nih.gov/gene/?term=56131
ITIH4	ITIH4	inter-alpha-trypsin inhibitor heavy chain family member 4	3700	https://www.ncbi.nlm.nih.gov/gene/?term=3700
SLFN12	SLFN12	schlafen family member 12	55106	https://www.ncbi.nlm.nih.gov/gene/?term=55106
FN1	FN1	fibronectin 1	2335	https://www.ncbi.nlm.nih.gov/gene/?term=2335
NBPF14	NBPF14	NBPF member 14	25832	https://www.ncbi.nlm.nih.gov/gene/?term=25832
DOCK7	DOCK7	dedicator of cytokinesis 7	85440	https://www.ncbi.nlm.nih.gov/gene/?term=85440
FAM149B1	FAM149B1	family with sequence similarity 149 member B1	317662	https://www.ncbi.nlm.nih.gov/gene/?term=317662
PTAR1	PTAR1	protein prenyltransferase alpha subunit repeat containing 1	375743	https://www.ncbi.nlm.nih.gov/gene/?term=375743
TAF8	TAF8	TATA-box binding protein associated factor 8	129685	https://www.ncbi.nlm.nih.gov/gene/?term=129685
RAB37	RAB37	RAB37, member RAS oncogene family	326624	https://www.ncbi.nlm.nih.gov/gene/?term=326624
LRRC55	LRRC55	leucine rich repeat containing 55	219527	https://www.ncbi.nlm.nih.gov/gene/?term=219527
TMEM42	TMEM42	transmembrane protein 42	131616	https://www.ncbi.nlm.nih.gov/gene/?term=131616
CD24	CD24	CD24 molecule	100133941	https://www.ncbi.nlm.nih.gov/gene/?term=100133941
ARHGAP35	ARHGAP35	Rho GTPase activating protein 35	2909	https://www.ncbi.nlm.nih.gov/gene/?term=2909
