,gene_symbol,DE,se_DE,z_DE,pval_DE,adj_pval_DE,mu1,mu2
ENSG00000106771,TMEM245,0.183135985733555,0.0351969277992171,5.20318099290555,1.95905902380891e-07,4.08026000690907e-05,2.21517379541166,2.39830978114521
ENSG00000175745,NR2F1,0.183540509857278,0.0402166220671416,4.56379726648491,5.02365927098222e-06,0.000577979570058168,2.02659138392253,2.21013189377981
ENSG00000141646,SMAD4,0.183643398602739,0.0304375164235723,6.03345542544056,1.60490274576003e-09,8.45170471558242e-07,1.63197538808033,1.81561878668307
ENSG00000164291,ARSK,0.183855596066629,0.036799727675777,4.99611295188061,5.84974061276942e-07,9.94517295310943e-05,-0.406784856013899,-0.22292925994727
ENSG00000155816,FMN2,0.183916312983384,0.0389253872990749,4.7248422108251,2.30294100237169e-06,0.000309268894890532,1.83419862634079,2.01811493932417
ENSG00000171206,TRIM8,0.184059441353459,0.0390460146642484,4.71391108506623,2.43006734731214e-06,0.000323435298579036,2.119624181237,2.30368362259046
ENSG00000159899,NPR2,0.184123343633314,0.0417990019986481,4.40496985165504,1.057985908873e-05,0.00105322711544262,0.196744281717439,0.380867625350753
ENSG00000168646,AXIN2,0.184219046961254,0.0375802424715063,4.90201858332688,9.48568604777396e-07,0.00014829263400602,0.222958503227262,0.407177550188516
ENSG00000110917,MLEC,0.184690213271772,0.029584632366944,6.24277533622938,4.29874140563085e-10,2.88048278524252e-07,2.21516567402786,2.39985588729963
ENSG00000185722,ANKFY1,0.185861315019326,0.0425753465987578,4.36546804353552,1.26850847107741e-05,0.00121368339390491,1.70313449855428,1.88899581357361
ENSG00000180008,SOCS4,0.185952419070495,0.0395519208757823,4.70147631146668,2.58287232219796e-06,0.000339482076052027,0.787786067342722,0.973738486413217
ENSG00000147853,AK3,0.186885105575365,0.0423703284815228,4.41075422997637,1.030111840423e-05,0.00103128999656274,1.80803837519656,1.99492348077192
ENSG00000269905,ENSG00000269905,0.187975451651967,0.0263429447195145,7.13570383468624,9.62931448850708e-13,1.96967116410169e-09,1.20086051438111,1.38883596603308
ENSG00000113615,SEC24A,0.188761920753728,0.0399813243033045,4.72125233575934,2.34396922862044e-06,0.000314127432896306,0.220312869675319,0.409074790429047
ENSG00000008405,CRY1,0.189339109148585,0.0429872251984065,4.40454363534038,1.06006802550163e-05,0.00105464128243416,0.434939612258124,0.624278721406709
ENSG00000107554,DNMBP,0.189419327242275,0.0366685888137896,5.16571085416415,2.39526832802618e-07,4.79848784597133e-05,-0.355123937032923,-0.165704609790648
ENSG00000135052,GOLM1,0.190361360017921,0.031716831204342,6.00190349380995,1.95017607977563e-09,9.67652839863771e-07,2.33766285464433,2.52802421466225
ENSG00000128595,CALU,0.190432687179633,0.038457151982698,4.95181461345108,7.35246316153014e-07,0.000120104212951546,1.22558827172305,1.41602095890268
ENSG00000176018,LYSMD3,0.190493126318856,0.0338652926285944,5.62502525544432,1.85480835943347e-08,5.9378922820382e-06,0.354306360093583,0.544799486412439
ENSG00000079739,PGM1,0.191068900945622,0.0439854605785419,4.34391042932114,1.39968603124877e-05,0.00131459537239445,1.24565293588241,1.43672183682803
ENSG00000139946,PELI2,0.191616226450279,0.0424889057323783,4.50979433683696,6.48905041354772e-06,0.000709603390386475,0.254879802506352,0.446496028956631
ENSG00000118655,DCLRE1B,0.192342029036739,0.0374529520391005,5.13556391592139,2.81299254162931e-07,5.46626323780233e-05,-0.833029678588422,-0.640687649551683
ENSG00000121578,B4GALT4,0.192446751813114,0.0371159705562768,5.18501197540607,2.16000985566149e-07,4.43228537772704e-05,0.00804005623681201,0.200486808049926
ENSG00000149212,SESN3,0.192493334431124,0.044262534561665,4.34889995201131,1.36822109212946e-05,0.00129003130903978,2.59657023923571,2.78906357366683
ENSG00000084676,NCOA1,0.192580424564985,0.0258148580173225,7.46006135055083,8.64822021264856e-14,3.00096322950069e-10,2.22045079525844,2.41303121982343
ENSG00000128886,ELL3,0.193377156615377,0.0422366108829871,4.57842503393826,4.68490004739709e-06,0.0005467742495709,-2.01593692307535,-1.82255976645998
ENSG00000069849,ATP1B3,0.193442081400075,0.0426950777594715,4.53078180322934,5.87658092276477e-06,0.00065704771641904,1.58824356007698,1.78168564147706
ENSG00000172175,MALT1,0.193589959124249,0.0377893454343448,5.12287145752743,3.00917499804873e-07,5.78386637168448e-05,-0.0808852144734164,0.112704744650833
ENSG00000169813,HNRNPF,0.193996982569375,0.0441643775887413,4.39261217209658,1.1199681170638e-05,0.00110027522401586,1.47652676877853,1.6705237513479
ENSG00000170185,USP38,0.194426617783923,0.0409338744002225,4.74977315567438,2.03644954528582e-06,0.000278288986782214,0.670105583724387,0.86453220150831
ENSG00000057252,SOAT1,0.19589138609035,0.0398999336476948,4.90956671306815,9.12778443674395e-07,0.000144088487853519,0.432841791803171,0.628733177893521
ENSG00000110422,HIPK3,0.196110480873934,0.0355257602185358,5.52023319606859,3.38550070808295e-08,9.74851419525109e-06,1.88219878142188,2.07830926229582
ENSG00000140937,CDH11,0.196453654832891,0.0405213535260454,4.84815135078395,1.2461731178024e-06,0.000184713079241314,0.807768560950554,1.00422221578345
ENSG00000083312,TNPO1,0.196916871385793,0.0317162530098411,6.20870540176019,5.34228634973374e-10,3.44891609157763e-07,2.00771433344696,2.20463120483276
ENSG00000068697,LAPTM4A,0.199256977183218,0.0364605947642081,5.4649952495789,4.6291920054646e-08,1.25987931045728e-05,2.11469303818312,2.31395001536634
ENSG00000112249,ASCC3,0.199575615775814,0.0414011896971297,4.82052852190503,1.43178383387719e-06,0.000206706605946241,0.479990241677726,0.67956585745354
ENSG00000145907,G3BP1,0.19964227155541,0.0304330679878303,6.56004421359174,5.37918266525415e-11,5.25273120211206e-08,1.8196313648634,2.01927363641881
ENSG00000175895,PLEKHF2,0.199979936578522,0.045422800370838,4.40263336795306,1.0694480679499e-05,0.00106137529396323,-0.302792798524494,-0.102812861945972
ENSG00000167081,PBX3,0.200719570416124,0.0429854481329813,4.66947720994256,3.01967194469892e-06,0.000383021330154141,-0.0526687478394613,0.148050822576663
ENSG00000166272,WBP1L,0.200741095230527,0.0345276221675602,5.81392759270663,6.10238181152001e-09,2.39899681256592e-06,1.21400444046609,1.41474553569662
ENSG00000137809,ITGA11,0.200920394926966,0.0465067401653964,4.32024248985014,1.55857837587573e-05,0.00144153288916077,-1.21677426889071,-1.01585387396374
ENSG00000115170,ACVR1,0.200950812273105,0.0403559051836143,4.97946487283096,6.37603238002959e-07,0.000107087582966768,0.238203861940183,0.439154674213287
ENSG00000110660,SLC35F2,0.201174635792817,0.0415424663431583,4.84262619679413,1.28134203752469e-06,0.000189060699728496,-1.176465377763,-0.975290741970179
ENSG00000165732,DDX21,0.201201391358196,0.0435487715451537,4.62013931092361,3.83482466502424e-06,0.000462851416756947,0.793313882978414,0.99451527433661
ENSG00000136044,APPL2,0.201250935704764,0.0475343635112424,4.23379889492295,2.2977643871662e-05,0.0019915529023656,1.18012955747351,1.38138049317828
ENSG00000109911,ELP4,0.202390222374532,0.0384337852360263,5.26594560311012,1.39469580633585e-07,3.09737225240866e-05,-0.181865452498871,0.0205247698756605
ENSG00000168003,SLC3A2,0.202696947169223,0.0436219506534476,4.6466731572721,3.37330990711015e-06,0.000416990020551403,2.12838157114478,2.331078518314
ENSG00000164117,FBXO8,0.202914538959218,0.0379003676336773,5.35389368568851,8.608144927303e-08,2.04492897201121e-05,0.217889565735324,0.420804104694542
ENSG00000179562,GCC1,0.203021057291302,0.0393463905418621,5.15983942860781,2.47161733508444e-07,4.9199740692822e-05,0.0728709651309261,0.275892022422228
ENSG00000198363,ASPH,0.203351597151849,0.0461056654237185,4.41055552030352,1.03105764952894e-05,0.00103170535450863,2.49444529556007,2.69779689271192
ENSG00000108733,PEX12,0.203526835500283,0.040920697861189,4.9736892608891,6.56905780088204e-07,0.000109666015452887,-0.00501165313826426,0.198515182362019
ENSG00000198876,DCAF12,0.20369628397551,0.0317002236753823,6.42570494332808,1.31259787657207e-10,1.11560063033392e-07,0.576402580863662,0.780098864839173
ENSG00000188428,BLOC1S5,0.2043064936723,0.0388076212558882,5.26459718634007,1.40497062419978e-07,3.1130752017744e-05,-0.422286999690492,-0.217980506018192
ENSG00000183722,LHFPL6,0.204330260675156,0.0408705621616726,4.99944825488042,5.74945989185922e-07,9.8004080592225e-05,1.14700326856566,1.35133352924082
ENSG00000197081,IGF2R,0.204720771388496,0.0457945285447948,4.47041989280979,7.80661801387167e-06,0.000826251410624957,1.1793020412817,1.3840228126702
ENSG00000065882,TBC1D1,0.204822358344566,0.0272852190178991,7.50671483377877,6.06296016618883e-14,2.18178984744928e-10,1.12344279040474,1.32826514874931
ENSG00000101367,MAPRE1,0.205177913289337,0.0472227833078807,4.34489242092377,1.39343934928347e-05,0.00131126351014132,1.63040291874476,1.83558083203409
ENSG00000176014,TUBB6,0.205270771447565,0.0414532810907155,4.95185823767134,7.35081473776904e-07,0.000120104212951546,0.191336209473033,0.396606980920598
ENSG00000143387,CTSK,0.205410939427752,0.0471315647807791,4.35824569761625,1.3110914845802e-05,0.00124483048891714,-0.965763809270603,-0.760352869842851
ENSG00000143147,GPR161,0.205721620552181,0.0447861072852792,4.59342490388309,4.36029974028241e-06,0.000517278477499584,0.0167767069949997,0.222498327547181
ENSG00000121879,PIK3CA,0.205921070068714,0.0415407702303407,4.95708358142847,7.15591979146867e-07,0.000118028287375063,0.929674731712625,1.13559580178134
ENSG00000123595,RAB9A,0.206112271274027,0.0412070201558646,5.00187275115774,5.67760625511723e-07,9.71200507642387e-05,0.415805858233372,0.621918129507399
ENSG00000101868,POLA1,0.206552357085135,0.044250186488533,4.66783020538594,3.04397290948306e-06,0.00038558765471507,-0.0810334371800887,0.125518919905046
ENSG00000213901,SLC23A3,0.207252831848701,0.0375444846222447,5.52019381632174,3.3862595264636e-08,9.74851419525109e-06,-1.12102085940733,-0.913768027558632
ENSG00000270728,AL035413.2,0.207559546541849,0.0490113220807235,4.23493057787731,2.28622324165894e-05,0.00198331902806254,-2.53526911066773,-2.32770956412588
ENSG00000165821,SALL2,0.207978749575874,0.0435503230570502,4.77559602263856,1.79175767928326e-06,0.000249589912215471,1.36946090512624,1.57743965470212
ENSG00000152620,NADK2,0.208081697790591,0.0395544223692652,5.26064306660881,1.43552458712883e-07,3.16274378956756e-05,1.57238045972591,1.78046215751651
ENSG00000067167,TRAM1,0.209577255333499,0.0431200414425837,4.86032128731974,1.17195398175335e-06,0.000175181874054035,1.56446309052826,1.77404034586176
ENSG00000113211,PCDHB6,0.209920856943838,0.0463489000668663,4.52914430851629,5.92230413989188e-06,0.00066139882639384,-1.30118411865321,-1.09126326170938
ENSG00000143570,SLC39A1,0.210614161429918,0.0479437874646621,4.39293957710696,1.11828215401785e-05,0.0010991746060043,1.00971500796331,1.22032916939323
ENSG00000134278,SPIRE1,0.211150335896826,0.0335969669953364,6.28480350402272,3.28268626721358e-10,2.2782076634651e-07,1.78284483349293,1.99399516938976
ENSG00000164741,DLC1,0.212437139840166,0.0430125330894708,4.93895905638185,7.8540699475881e-07,0.000126867709422573,1.37745182360361,1.58988896344378
ENSG00000164543,STK17A,0.212966553915784,0.0378908300197431,5.62053018645453,1.90372323396257e-08,6.05458752117423e-06,0.233712445487452,0.446678999403236
ENSG00000186298,PPP1CC,0.213017683352333,0.0331712559638678,6.42175513596366,1.3471199437765e-10,1.12834067042922e-07,2.00836016613293,2.22137784948526
ENSG00000053254,FOXN3,0.213018883097983,0.0418741370224219,5.08712294139745,3.63536188383718e-07,6.76010311317853e-05,1.46571219220468,1.67873107530267
ENSG00000120833,SOCS2,0.214233784718402,0.042175498099261,5.07957924324207,3.78271716759524e-07,6.98067567048566e-05,-0.689884959896655,-0.475651175178253
ENSG00000135447,PPP1R1A,0.214574144817214,0.0520327379478101,4.12382959805875,3.72624608784502e-05,0.00297490376007301,1.01202457632514,1.22659872114235
ENSG00000175215,CTDSP2,0.214633124862848,0.051606276646225,4.15905077466092,3.19572862573412e-05,0.00262246775068097,2.4105971978194,2.62523032268224
ENSG00000162129,CLPB,0.215030470406816,0.0388651006036114,5.53273932312517,3.15267843128255e-08,9.21255283717851e-06,0.344840575739142,0.559871046145959
ENSG00000169410,PTPN9,0.215243427021726,0.0436796915887878,4.92776892859237,8.31738990170735e-07,0.000132806228624005,0.905871165217337,1.12111459223906
ENSG00000146278,PNRC1,0.215825216240219,0.0408216655349525,5.28702622521427,1.24320822131333e-07,2.80821551738261e-05,1.5133580315919,1.72918324783212
ENSG00000198018,ENTPD7,0.215961073268712,0.0514946628088232,4.19385352750982,2.74255109045885e-05,0.00230709091094709,-1.92943121973452,-1.71347014646581
ENSG00000138738,PRDM5,0.217376712711698,0.0522020542212321,4.16414097020888,3.12526984453097e-05,0.00257116288062348,-0.909858887537962,-0.692482174826264
ENSG00000078177,N4BP2,0.217571025597252,0.0455802382851499,4.77336305782625,1.81174756653238e-06,0.000251787876169336,-0.675555618698062,-0.45798459310081
ENSG00000103994,ZNF106,0.217894404181254,0.0365310503192459,5.96463562577777,2.45180547787224e-09,1.15640711852536e-06,2.38478272185619,2.60267712603745
ENSG00000105926,MPP6,0.218962045251571,0.0520014699287645,4.21068953534432,2.54592424291931e-05,0.00216796266022131,0.92670029944344,1.14566234469501
ENSG00000099204,ABLIM1,0.219298557804894,0.0494038044869698,4.43890020378356,9.04197272791809e-06,0.000928675572403649,2.75595867823354,2.97525723603843
ENSG00000153936,HS2ST1,0.220147023938259,0.0417275494732507,5.27581961359565,1.32164044998271e-07,2.9622123352177e-05,1.41838803820348,1.63853506214173
ENSG00000113658,SMAD5,0.220489597240878,0.0387195437703885,5.69452983610569,1.2371235203852e-08,4.29286269745603e-06,1.22521477229908,1.44570436953996
ENSG00000237149,ZNF503-AS2,0.220653989625487,0.0502580171838259,4.3904236973459,1.13130008458864e-05,0.00111084633578451,-2.20788536736507,-1.98723137773959
ENSG00000133812,SBF2,0.220717739384029,0.0396998812441282,5.55965742130964,2.70304693330754e-08,8.13098256631426e-06,1.23836926035641,1.45908699974044
ENSG00000153879,CEBPG,0.220752277893051,0.0373379830295539,5.91227109719132,3.37422580759895e-09,1.5073248090055e-06,1.26057456958696,1.48132684748001
ENSG00000101493,ZNF516,0.220894672688108,0.0494834079469544,4.46401494668484,8.04379494156043e-06,0.000847201237811696,0.399071700914781,0.619966373602889
ENSG00000197077,KIAA1671,0.220959347789907,0.047264820187166,4.67492200149965,2.94065361628572e-06,0.000374465058023879,1.41672395079803,1.63768329858793
ENSG00000117593,DARS2,0.221349068849764,0.0430475971134593,5.14196107778934,2.7188545167755e-07,5.3045505516677e-05,-0.481900566401427,-0.260551497551662
ENSG00000010810,FYN,0.221455039393911,0.0346543058029286,6.39040472065079,1.65447268446678e-10,1.32851418763283e-07,2.49255081176457,2.71400585115848
ENSG00000185591,SP1,0.221733523227382,0.0487657384453544,4.54691203898922,5.44387362559139e-06,0.000618634143694983,1.21145332170352,1.4331868449309
ENSG00000113645,WWC1,0.22180231106007,0.0475868764798643,4.66099747382921,3.14680586466397e-06,0.000396045074358053,1.54733818341156,1.76914049447163
ENSG00000109787,KLF3,0.222185733098774,0.0488346222873719,4.54975840278443,5.37075438591293e-06,0.000612833651885372,1.27422218952976,1.49640792262854
ENSG00000079482,OPHN1,0.22243934703324,0.0483658974702312,4.59909478926034,4.24330689560549e-06,0.000504631495175817,1.4000657026722,1.62250504970544
ENSG00000165757,JCAD,0.222972543633788,0.0543852477127362,4.09987180368346,4.13379058719062e-05,0.00323644816895848,1.51660399640645,1.73957654004024
ENSG00000177485,ZBTB33,0.223390997907198,0.0411526560668533,5.42834944952993,5.68775940645667e-08,1.47171339189054e-05,0.995215869610466,1.21860686751766
ENSG00000100852,ARHGAP5,0.224298226933203,0.0446990789978547,5.01796081623892,5.22228246807922e-07,9.10148943085704e-05,2.88742826651681,3.11172649345001
ENSG00000128294,TPST2,0.22433170605044,0.0444027936165062,5.05219802132105,4.36754542654562e-07,7.88764072822626e-05,0.393695025716989,0.618026731767429
ENSG00000113248,PCDHB15,0.224556186523994,0.0501015105776967,4.4820242730158,7.39383313716322e-06,0.000790310455988897,-0.620547740204269,-0.395991553680275
ENSG00000170266,GLB1,0.224715600359024,0.032280083823069,6.96143174815522,3.36831738300019e-12,5.15384374062673e-09,0.143689466085677,0.368405066444701
ENSG00000254835,RNF185-AS1,0.224730767160638,0.0527913269525861,4.25696378805703,2.07221904072155e-05,0.00182703148335939,-2.56087112298381,-2.33614035582317
ENSG00000131873,CHSY1,0.224782413530704,0.0506060560931629,4.44180856767206,8.92059068489832e-06,0.000918149884629454,0.724632092775954,0.949414506306658
ENSG00000174306,ZHX3,0.224871231034887,0.0380939845449294,5.90306405909484,3.56811645267395e-09,1.57941573795193e-06,2.21499856723629,2.43986979827117
ENSG00000077782,FGFR1,0.225267124369636,0.0454447612510481,4.95694373054804,7.16107049627455e-07,0.000118028287375063,1.60198357188413,1.82725069625377
ENSG00000165501,LRR1,0.225557521924291,0.0396737549032831,5.6853081457542,1.30577000028829e-08,4.48178484186337e-06,-1.97988667650417,-1.75432915457988
ENSG00000181026,AEN,0.226370565500948,0.0500884095945665,4.51942010803043,6.20092413703559e-06,0.000685034651354802,-0.149400966255224,0.0769695992457243
ENSG00000154229,PRKCA,0.226671710597008,0.0495339012824457,4.57609242818389,4.73741305880073e-06,0.000550917749070506,2.60619089972039,2.8328626103174
ENSG00000255622,PCDHB17P,0.226990408024793,0.0521765535909511,4.35042930976875,1.35871253124095e-05,0.00128293357758847,-2.87022528158372,-2.64323487355892
ENSG00000184602,SNN,0.227115141286507,0.0390198665845634,5.82050020069408,5.86717726600573e-09,2.33153700161691e-06,2.9635045401993,3.1906196814858
ENSG00000058866,DGKG,0.227526418778792,0.045926963176357,4.95409239023933,7.26686746018067e-07,0.000119266231865473,1.07005934168809,1.29758576046688
ENSG00000148730,EIF4EBP2,0.227580182347213,0.0463439121429247,4.91068129175965,9.07605002764507e-07,0.000143504975741989,2.20584673915863,2.43342692150584
ENSG00000278318,ZNF229,0.227682012370576,0.0482742355670544,4.716429161355,2.40019881778095e-06,0.000320557679496045,-0.801091255516885,-0.573409243146308
ENSG00000149289,ZC3H12C,0.227701840444789,0.0478886429939338,4.75481922663026,1.98624063670089e-06,0.000272577855861876,0.653739356329933,0.881441196774722
ENSG00000100227,POLDIP3,0.227718515569209,0.0381212380550558,5.97353410296726,2.32168225936422e-09,1.10848631292874e-06,1.74820413606267,1.97592265163188
ENSG00000170558,CDH2,0.22788098583776,0.0340259700872003,6.69726638957704,2.12354312522774e-11,2.42735963203859e-08,1.71028491333007,1.93816589916783
ENSG00000135272,MDFIC,0.228015893930396,0.0542841313349746,4.20041526543666,2.66425866616007e-05,0.00224706623399769,-0.175231728396354,0.0527841655340425
ENSG00000111817,DSE,0.228246273174189,0.0514324676971361,4.43778576828618,9.08890117027349e-06,0.000931526060943026,0.378467403341269,0.606713676515458
ENSG00000139117,CPNE8,0.228669219633419,0.0523866554447074,4.36502803418654,1.27106456359723e-05,0.00121553052313488,0.413182085606298,0.641851305239717
ENSG00000169814,BTD,0.228709753740832,0.04638881989777,4.93027747299573,8.21129030810561e-07,0.000131337937668954,-0.198066527250697,0.0306432264901351
ENSG00000170776,AKAP13,0.228764111488822,0.0462669898809707,4.94443472716411,7.63651221394017e-07,0.000124179271249612,1.32511210426917,1.55387621575799
ENSG00000182263,FIGN,0.228866296110645,0.0524471306487387,4.36375247377139,1.27850232424014e-05,0.00122144111499786,0.181599996425098,0.410466292535743
ENSG00000162627,SNX7,0.229084076382775,0.0391596700584465,5.85000016703059,4.91572518716983e-09,2.02379984595001e-06,-0.407458524807438,-0.178374448424663
ENSG00000117298,ECE1,0.229544508734991,0.0536907340038985,4.27530956679272,1.90871891923877e-05,0.00170609967375845,1.71233281158163,1.94187732031662
ENSG00000128791,TWSG1,0.229652582500908,0.0427329076135927,5.37413893240109,7.6949510684979e-08,1.86678932117398e-05,0.79688151327421,1.02653409577512
ENSG00000065308,TRAM2,0.229719603907535,0.0436333724225473,5.26476848231947,1.40366131546718e-07,3.1130752017744e-05,-0.159096773647522,0.0706228302600126
ENSG00000153179,RASSF3,0.229758439415049,0.0524635662272665,4.37939042153101,1.19011746426649e-05,0.00115562037273911,-0.195792163495075,0.0339662759199733
ENSG00000131459,GFPT2,0.229819584353529,0.04183039335469,5.49408135861486,3.92749409963837e-08,1.10608476873477e-05,0.51144960924244,0.741269193595969
ENSG00000090776,EFNB1,0.230097881964341,0.0553793620709339,4.15493919322536,3.2537406128588e-05,0.00265771875290314,-0.172205721041957,0.0578921609223836
ENSG00000113328,CCNG1,0.230278934224313,0.0458381481762057,5.02373990631344,5.06748539468738e-07,8.8873995815703e-05,1.21307872765393,1.44335766187825
ENSG00000177917,ARL6IP6,0.230597622264652,0.0516747988155993,4.46247740775026,8.10174727836532e-06,0.000851919749723775,0.11318633741358,0.343783959678232
ENSG00000144857,BOC,0.231128913439688,0.05546707680428,4.16695681034795,3.08692955061029e-05,0.00254284997873572,0.221486378757674,0.452615292197362
ENSG00000069869,NEDD4,0.231184467828519,0.0452719805661011,5.10656845443219,3.28061798732959e-07,6.2013252285612e-05,-0.148699268118591,0.0824851997099284
ENSG00000138376,BARD1,0.231510899057186,0.0528012476049147,4.38457251596528,1.1621376596061e-05,0.0011325421713287,-0.921423434916858,-0.689912535859672
ENSG00000143384,MCL1,0.231622420248275,0.0547915432944139,4.22733886146787,2.3647140793502e-05,0.00203595905400116,2.24228444477135,2.47390686501963
ENSG00000203546,AL139353.1,0.23209779499404,0.0564056077709626,4.11480000244804,3.87515260879039e-05,0.00307986661546975,-1.47078704555051,-1.23868925055647
ENSG00000165097,KDM1B,0.23285646666594,0.0381012202157867,6.11152255353384,9.86850522894534e-10,5.79355778810768e-07,0.692613093714649,0.925469560380589
ENSG00000100147,CCDC134,0.232893017587594,0.0576205866806835,4.04183697188332,5.30341002899722e-05,0.00396220384215651,-2.4122189156712,-2.17932589808361
ENSG00000261705,ENSG00000261705,0.232946939546957,0.0453525403669663,5.13635923505245,2.80111983158942e-07,5.44864059133418e-05,-2.41328169337331,-2.18033475382635
ENSG00000132669,RIN2,0.232964245689228,0.0572677684550416,4.06798190280659,4.74220633435429e-05,0.0036153014226168,0.900490008901932,1.13345425459116
ENSG00000138756,BMP2K,0.233213652972069,0.0463854161264359,5.02773656996809,4.96303022816033e-07,8.74366216905641e-05,0.432738235433748,0.665951888405817
ENSG00000073712,FERMT2,0.233301866137968,0.0563312725565065,4.14160475256334,3.44884294864908e-05,0.00279011675128436,1.72802547928897,1.96132734542694
ENSG00000023909,GCLM,0.233332778777873,0.0453024949021888,5.15055030151551,2.59723260073038e-07,5.10829374022143e-05,0.593906014185798,0.827238792963672
ENSG00000160991,ORAI2,0.234112158993999,0.0490906920565148,4.76897247088067,1.85167959368587e-06,0.000256466196376662,1.37043809231392,1.60455025130792
ENSG00000254692,AL136295.1,0.234318185222687,0.0474014618903396,4.94326917099662,7.68232979796446e-07,0.000124715593632884,-1.22346200645263,-0.989143821229943
ENSG00000079150,FKBP7,0.234365254643662,0.0530652225487014,4.41655086678606,1.00288308865179e-05,0.00100820450084677,-1.68192301367549,-1.44755775903183
ENSG00000164136,IL15,0.234684635410167,0.0545918152650528,4.29889781592227,1.7164958299279e-05,0.00155720305693342,-2.49866093453018,-2.26397629912001
ENSG00000105971,CAV2,0.235325020865607,0.057491640070249,4.09320416982474,4.25452783279723e-05,0.00331362059327785,-0.0471398757756077,0.188185145089999
ENSG00000111602,TIMELESS,0.235621860835807,0.0571649677115752,4.12178770089808,3.75943582372111e-05,0.00299893707267877,-0.626143624917496,-0.390521764081689
ENSG00000161642,ZNF385A,0.235633891549353,0.0556360562800936,4.2352730819575,2.28274120025597e-05,0.00198151426071985,1.70997496166996,1.94560885321931
ENSG00000125637,PSD4,0.236298946895099,0.053245346467002,4.43792674053763,9.08295205242878e-06,0.00093148049395007,-0.0398734070314878,0.196425539863611
ENSG00000101871,MID1,0.236372843850523,0.0560872972594392,4.21437393849001,2.50472003807565e-05,0.00213903200833983,0.0255938301151525,0.261966673965675
ENSG00000111666,CHPT1,0.236546349981638,0.0413385205023017,5.72217745355611,1.05167375876948e-08,3.75892014252346e-06,1.55129967094644,1.78784602092808
ENSG00000165801,ARHGEF40,0.236600783590149,0.0552721894309807,4.28064793571451,1.86349963135874e-05,0.0016702904373752,1.13358019760963,1.37018098119978
ENSG00000174611,KY,0.236826285747468,0.0524503207782166,4.51524952056776,6.3242257216539e-06,0.000695881689994989,-1.6644256366931,-1.42759935094563
ENSG00000137878,GCOM1,0.237023083076107,0.0456967997783578,5.18686394289611,2.13864856742933e-07,4.40706741375205e-05,-0.405967755933898,-0.168944672857791
ENSG00000143514,TP53BP2,0.238036833602901,0.0594869722218782,4.00149519654583,6.29434732200087e-05,0.0045707404015459,2.05081539335336,2.28885222695626
ENSG00000213064,SFT2D2,0.238481059689399,0.058001440343585,4.111640301977,3.92858023513287e-05,0.00311214655704679,1.42294578387101,1.66142684356041
ENSG00000155368,DBI,0.238592941330298,0.054968187844081,4.34056407329772,1.42117419519697e-05,0.00133091761660075,2.382899998285,2.6214929396153
ENSG00000069535,MAOB,0.239506944721649,0.0517805018499185,4.62542725862025,3.73826988644498e-06,0.000453650908009479,2.15581316390158,2.39532010862322
ENSG00000187676,B3GLCT,0.239909914270062,0.0425097023554656,5.64365076621659,1.66481606067027e-08,5.47394888173176e-06,0.394701857633068,0.63461177190313
ENSG00000136802,LRRC8A,0.240040414516197,0.0452261595319135,5.30755688744285,1.1110433607618e-07,2.56413495079726e-05,2.42104562627991,2.66108604079611
ENSG00000070778,PTPN21,0.240500602002719,0.0402392405866829,5.97676791351556,2.27608096972341e-09,1.09750023763137e-06,0.472386205630335,0.712886807633055
ENSG00000165633,VSTM4,0.240855188174371,0.0418963343834733,5.7488367829473,8.9859509442058e-09,3.33238152326328e-06,0.651623590179257,0.892478778353629
ENSG00000090530,P3H2,0.241779216682098,0.0599688866630309,4.03174429501538,5.53644063916224e-05,0.00410004646534003,-1.15047685410564,-0.908697637423546
ENSG00000135338,LCA5,0.241832333700964,0.0396645847647859,6.09693345171893,1.08122503972558e-09,6.17958256510031e-07,0.19357514140401,0.435407475104975
ENSG00000226445,BX322234.1,0.241898994060077,0.0604680649296371,4.00044212331849,6.32242493221724e-05,0.00458598816236449,-3.04720448543925,-2.80530549137918
ENSG00000147421,HMBOX1,0.241933214065832,0.0490980256046892,4.92755484739341,8.32650542302687e-07,0.00013284262304156,0.412729714636952,0.654662928702784
ENSG00000135069,PSAT1,0.242010443470032,0.0545125851572966,4.43953341731471,9.01541159468554e-06,0.000926437213420115,2.43510400962063,2.67711445309066
ENSG00000117461,PIK3R3,0.242373323122147,0.0544608343664164,4.45041516425257,8.57044450617545e-06,0.000890602073820123,1.17624229563891,1.41861561876105
ENSG00000109501,WFS1,0.242404356164448,0.0463998701637188,5.22424643235295,1.74865770039501e-07,3.70155396122684e-05,1.85622034682662,2.09862470299106
ENSG00000213722,DDAH2,0.242778310058648,0.0607388143670232,3.99708674903702,6.41268056061148e-05,0.00463760655937684,0.923126854190091,1.16590516424874
ENSG00000164823,OSGIN2,0.242856889397957,0.0440029029479773,5.51911062970268,3.40719652314674e-08,9.79427850817954e-06,0.908676057918451,1.15153294731641
ENSG00000164237,CMBL,0.243267707674033,0.0396847959042918,6.12999770140494,8.78803425970677e-10,5.27070479361714e-07,0.697061504654648,0.940329212328681
ENSG00000170624,SGCD,0.243489787482297,0.0546332743366317,4.45680385147695,8.31906564284329e-06,0.000868660631765435,0.14888769127686,0.392377478759157
